txn_id,post_date,account_id,applicant_id,slip_id,basin,rate_class,txn_type,length_ft_billed,months_billed,foot_months,rate_per_foot_month,amount,tax_amount,total_amount,payment_status,due_date,paid_date,notes
TXN-202508-018047,2025-08-01,AC-VB-0312,WL-03224,VB-0312,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,PAID,2025-08-15,2025-08-05,
TXN-202508-018048,2025-08-01,AC-VB-0312,WL-03224,VB-0312,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,92.37,11.86,104.23,PAID,2025-08-15,2025-08-05,metered
TXN-202508-018121,2025-08-01,AC-VB-0314,WL-02315,VB-0314,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,10.4,644.8,82.79,727.59,PAID,2025-08-15,2025-08-16,
TXN-202508-018122,2025-08-01,AC-VB-0314,WL-02315,VB-0314,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,95.44,12.25,107.69,PAID,2025-08-15,2025-08-16,metered
TXN-202508-018185,2025-08-01,AC-VB-0315,WL-03326,VB-0315,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-24,
TXN-202508-018244,2025-08-01,AC-VB-0316,WL-03492,VB-0316,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-20,
TXN-202508-018245,2025-08-01,AC-VB-0316,WL-03492,VB-0316,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,137.09,17.6,154.69,PAID,2025-08-15,2025-08-20,metered
TXN-202508-018302,2025-08-01,AC-VB-0317,WL-02173,VB-0317,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,10.4,405.6,52.08,457.68,PAID,2025-08-15,2025-08-20,
TXN-202508-018382,2025-08-01,AC-VB-0318,WL-02255,VB-0318,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2025-08-15,2025-08-05,
TXN-202508-018383,2025-08-01,AC-VB-0318,WL-02255,VB-0318,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,68.87,8.84,77.71,PAID,2025-08-15,2025-08-05,meteerd
TXN-202508-018438,2025-08-01,AC-VB-0319,WL-01381,VB-0319,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-27,
TXN-202508-018491,2025-08-01,AC-VB-0320,WL-01254,VB-0320,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,10.4,520.0,66.77,586.77,PAID,2025-08-15,2025-08-12,
TXN-202508-018492,2025-08-01,AC-VB-0320,WL-01254,VB-0320,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,131.25,16.85,148.1,PAID,2025-08-15,2025-08-12,metered
TXN-202508-018540,2025-08-01,AC-VB-0321,WL-03094,VB-0321,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-08,
TXN-202508-018600,2025-08-01,AC-VB-0322,WL-02256,VB-0322,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-04,
TXN-202508-018653,2025-08-01,AC-VB-0323,WL-01488,VB-0323,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,10.4,457.6,58.76,516.36,PAID,2025-08-15,2025-08-04,
TXN-202508-018706,2025-08-01,AC-VB-0324,WL-01311,VB-0324,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,10.4,384.8,49.41,434.21,PAID,2025-08-15,2025-08-06,
TXN-202508-018786,2025-08-01,AC-VB-0401,WL-01799,VB-0401,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,10.4,436.8,56.09,492.89,PAID,2025-08-15,2025-08-18,
TXN-202508-018845,2025-08-01,AC-VB-0402,WL-01959,VB-0402,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,10.4,488.8,62.76,551.56,PAID,2025-08-15,2025-08-20,
TXN-202508-018924,2025-08-01,AC-VB-0403,WL-03548,VB-0403,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,10.4,395.2,50.74,445.94,PAID,2025-08-15,2025-08-14,
TXN-202508-018963,2025-08-01,AC-VB-0405,WL-02118,VB-0405,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,10.4,582.4,74.78,657.18,PAID,2025-08-15,2025-08-19,
TXN-202508-018964,2025-08-01,AC-VB-0405,WL-02118,VB-0405,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,119.93,15.4,135.33,PAID,2025-08-15,2025-08-19,metered
TXN-202508-019048,2025-08-01,AC-VB-0406,WL-01591,VB-0406,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,OPEN,2025-08-15,,
TXN-202508-019120,2025-08-01,AC-VB-0407,WL-02731,VB-0407,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,31,1,31,10.4,322.4,41.4,363.8,PAID,2025-08-15,2025-08-06,
TXN-202508-019121,2025-08-01,AC-VB-0407,WL-02731,VB-0407,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,111.46,14.31,125.77,PAID,2025-08-15,2025-08-06,metered
TXN-202508-019192,2025-08-01,AC-VB-0408,WL-01061,VB-0408,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,53,1,53,10.4,551.2,70.77,621.97,PAID,2025-08-15,2025-08-21,
TXN-202508-019258,2025-08-01,AC-VB-0409,WL-01832,VB-0409,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,LATE,2025-08-15,,
TXN-202508-019259,2025-08-01,AC-VB-0409,WL-01832,VB-0409,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,82.35,10.57,92.92,OPEN,2025-08-15,,metered
TXN-202508-019338,2025-08-01,AC-VB-0410,WL-02745,VB-0410,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2025-08-15,2025-08-16,
TXN-202508-019408,2025-08-01,AC-VB-0411,WL-02986,VB-0411,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,10.4,384.8,49.41,434.21,PAID,2025-08-15,2025-08-04,
TXN-202508-019481,2025-08-01,AC-VB-0412,WL-02252,VB-0412,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,10.4,582.4,74.78,657.18,PAID,2025-08-15,2025-08-21,
TXN-202508-019543,2025-08-01,AC-VB-0413,WL-01014,VB-0413,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,10.4,457.6,58.76,516.36,PAID,2025-08-15,2025-08-10,
TXN-202508-019583,2025-08-01,AC-VB-0414,WL-03699,VB-0414,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,56,1,56,10.4,582.4,74.78,657.18,PAID,2025-08-15,2025-08-22,
TXN-202508-019584,2025-08-01,AC-VB-0414,WL-03699,VB-0414,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,45.06,5.79,50.85,PAID,2025-08-15,2025-08-22,metered
TXN-202508-019647,2025-08-01,AC-VB-0415,WL-03507,VB-0415,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,10.4,249.6,32.05,281.65,PAID,2025-08-15,2025-08-09,
TXN-202508-019701,2025-08-01,AC-VB-0416,WL-03602,VB-0416,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,LATE,2025-08-15,,
TXN-202508-019772,2025-08-01,AC-VB-0417,WL-03358,VB-0417,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2025-08-15,2025-08-27,
TXN-202508-019851,2025-08-01,AC-VB-0418,WL-03210,VB-0418,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,34,1,34,10.4,353.6,45.4,399.0,PAID,2025-08-15,2025-08-12,
TXN-202508-019852,2025-08-01,AC-VB-0418,WL-03210,VB-0418,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,101.57,13.04,114.61,PAID,2025-08-15,2025-08-12,metered
TXN-202508-019931,2025-08-01,AC-VB-0419,WL-03884,VB-0419,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,10.4,343.2,44.07,387.27,PAID,2025-08-15,2025-08-05,
TXN-202508-019932,2025-08-01,AC-VB-0419,WL-03884,VB-0419,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,28.08,3.61,31.69,PAID,2025-08-15,2025-08-05,metered
TXN-202508-020013,2025-08-01,AC-VB-0420,WL-01215,VB-0420,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-16,
TXN-202508-020071,2025-08-01,AC-VB-0422,WL-03830,VB-0422,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-17,
TXN-202508-020110,2025-08-01,AC-VB-0423,WL-03054,VB-0423,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,31,1,31,10.4,322.4,41.4,363.8,PAID,2025-08-15,2025-08-15,
TXN-202508-020161,2025-08-01,AC-VB-0424,WL-02816,VB-0424,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,10.4,509.6,65.43,575.03,OPEN,2025-08-15,,
TXN-202508-020162,2025-08-01,AC-VB-0424,WL-02816,VB-0424,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,93.08,11.95,105.03,OPEN,2025-08-15,,metered
TXN-202508-020234,2025-08-01,AC-VB-0501,WL-03576,VB-0501,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,10.4,384.8,49.41,434.21,PAID,2025-08-15,2025-08-23,
TXN-202508-020294,2025-08-01,AC-VB-0502,WL-02127,VB-0502,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,41,1,41,10.4,426.4,54.75,481.15,PAID,2025-08-15,2025-08-24,
TXN-202508-020359,2025-08-01,AC-VB-0504,WL-03734,VB-0504,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,52,1,52,10.4,540.8,69.44,610.24,PAID,2025-08-15,2025-08-04,
TXN-202508-020360,2025-08-01,AC-VB-0504,WL-03734,VB-0504,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,70.89,9.1,79.99,PAID,2025-08-15,2025-08-04,metered
TXN-202508-020400,2025-08-01,AC-VB-0505,WL-03343,VB-0505,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,10.4,572.0,73.44,645.44,PAID,2025-08-15,2025-08-11,
TXN-202508-020462,2025-08-01,AC-VB-0506,WL-03154,VB-0506,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-20,
TXN-202508-020534,2025-08-01,AC-VB-0507,WL-01541,VB-0507,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-27,
TXN-202508-020535,2025-08-01,AC-VB-0507,WL-01541,VB-0507,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,89.87,11.54,101.41,PAID,2025-08-15,2025-08-27,metered
TXN-202508-020592,2025-08-01,AC-VB-0508,WL-01834,VB-0508,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,54,1,54,10.4,561.6,72.11,633.71,PAID,2025-08-15,2025-08-27,
TXN-202508-020655,2025-08-01,AC-VB-0509,WL-02326,VB-0509,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,10.4,343.2,44.07,387.27,PAID,2025-08-15,2025-08-21,
TXN-202508-020724,2025-08-01,AC-VB-0510,WL-03831,VB-0510,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-11,
TXN-202508-020725,2025-08-01,AC-VB-0510,WL-03831,VB-0510,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,31.15,4.0,35.15,PAID,2025-08-15,2025-08-11,metered
TXN-202508-020801,2025-08-01,AC-VB-0511,WL-02036,VB-0511,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,47,1,47,10.4,488.8,62.76,551.56,PAID,2025-08-15,2025-08-24,
TXN-202508-020838,2025-08-01,AC-VB-0512,WL-02592,VB-0512,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-15,
TXN-202508-020887,2025-08-01,AC-VB-0513,WL-01169,VB-0513,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,58,1,58,10.4,603.2,77.45,680.65,PAID,2025-08-15,2025-08-04,
TXN-202508-020927,2025-08-01,AC-VB-0514,WL-03262,VB-0514,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,26,1,26,10.4,270.4,34.72,305.12,PAID,2025-08-15,2025-08-05,
TXN-202508-020998,2025-08-01,AC-VB-0515,WL-02590,VB-0515,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,42,1,42,10.4,436.8,56.09,492.89,PAID,2025-08-15,2025-08-14,
TXN-202508-020999,2025-08-01,AC-VB-0515,WL-02590,VB-0515,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,40.64,5.22,45.86,PAID,2025-08-15,2025-08-14,metered
TXN-202508-021039,2025-08-01,AC-VB-0517,WL-03489,VB-0517,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,10.4,624.0,80.12,704.12,PAID,2025-08-15,2025-08-21,
TXN-202508-021109,2025-08-01,AC-VB-0518,WL-01561,VB-0518,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,PAID,2025-08-15,2025-08-19,
TXN-202508-021110,2025-08-01,AC-VB-0518,WL-01561,VB-0518,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,42.11,5.41,47.52,PAID,2025-08-15,2025-08-19,metered
TXN-202508-021179,2025-08-01,AC-VB-0519,WL-02751,VB-0519,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,10.4,509.6,65.43,575.03,PAID,2025-08-15,2025-08-26,
TXN-202508-021180,2025-08-01,AC-VB-0519,WL-02751,VB-0519,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,95.97,12.32,108.29,PAID,2025-08-15,2025-08-26,metered
TXN-202508-021250,2025-08-01,AC-VB-0520,WL-03010,VB-0520,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-19,
TXN-202508-021311,2025-08-01,AC-VB-0521,WL-02877,VB-0521,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,34,1,34,10.4,353.6,45.4,399.0,PAID,2025-08-15,2025-08-06,
TXN-202508-021312,2025-08-01,AC-VB-0521,WL-02877,VB-0521,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,46.56,5.98,52.54,PAID,2025-08-15,2025-08-06,metered
TXN-202508-021357,2025-08-01,AC-VB-0522,WL-03485,VB-0522,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,10.4,447.2,57.42,504.62,PAID,2025-08-15,2025-08-16,
TXN-202508-021424,2025-08-01,AC-VB-0523,WL-01927,VB-0523,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,39,1,39,10.4,405.6,52.08,457.68,PAID,2025-08-15,2025-08-06,
TXN-202508-021509,2025-08-01,AC-VB-0524,WL-02787,VB-0524,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-22,
TXN-202508-021549,2025-08-01,AC-VB-0601,WL-01730,VB-0601,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,46,1,46,10.4,478.4,61.43,539.83,PAID,2025-08-15,2025-08-13,
TXN-202508-021550,2025-08-01,AC-VB-0601,WL-01730,VB-0601,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,81.9,10.52,92.42,PAID,2025-08-15,2025-08-13,metered
TXN-202508-021600,2025-08-01,AC-VB-0602,WL-03241,VB-0602,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-11,
TXN-202508-021601,2025-08-01,AC-VB-0602,WL-03241,VB-0602,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,121.69,15.62,137.31,PAID,2025-08-15,2025-08-11,metered
TXN-202508-021652,2025-08-01,AC-VB-0603,WL-01129,VB-0603,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,LATE,2025-08-15,,
TXN-202508-021687,2025-08-01,AC-VB-0604,WL-01999,VB-0604,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-23,
TXN-202508-021688,2025-08-01,AC-VB-0604,WL-01999,VB-0604,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,99.79,12.81,112.6,PAID,2025-08-15,2025-08-23,metered
TXN-202508-021736,2025-08-01,AC-VB-0605,WL-02890,VB-0605,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-23,
TXN-202508-021737,2025-08-01,AC-VB-0605,WL-02890,VB-0605,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,75.59,9.71,85.3,PAID,2025-08-15,2025-08-23,metered
TXN-202508-021814,2025-08-01,AC-VB-0606,WL-02404,VB-0606,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,10.4,468.0,60.09,528.09,PAID,2025-08-15,2025-08-10,
TXN-202508-021815,2025-08-01,AC-VB-0606,WL-02404,VB-0606,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,97.92,12.57,110.49,PAID,2025-08-15,2025-08-10,metered
TXN-202508-021896,2025-08-01,AC-VB-0607,WL-01590,VB-0607,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-19,
TXN-202508-021963,2025-08-01,AC-VB-0609,WL-01547,VB-0609,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-05,
TXN-202508-021964,2025-08-01,AC-VB-0609,WL-01547,VB-0609,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,43.4,5.57,48.97,PAID,2025-08-15,2025-08-05,metered
TXN-202508-022044,2025-08-01,AC-VB-0610,WL-03058,VB-0610,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,10.4,624.0,80.12,704.12,PAID,2025-08-15,2025-08-19,
TXN-202508-022096,2025-08-01,AC-VB-0611,WL-01330,VB-0611,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,PAID,2025-08-15,2025-08-24,
TXN-202508-022151,2025-08-01,AC-VB-0612,WL-03873,VB-0612,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,57,1,57,10.4,592.8,76.12,668.92,PAID,2025-08-15,2025-08-14,
TXN-202508-022213,2025-08-01,AC-VB-0613,WL-02467,VB-0613,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,55,1,55,10.4,572.0,73.44,645.44,PAID,2025-08-15,2025-08-07,
TXN-202508-022214,2025-08-01,AC-VB-0613,WL-02467,VB-0613,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,43.77,5.62,49.39,PAID,2025-08-15,2025-08-07,metered
TXN-202508-022286,2025-08-01,AC-VB-0614,WL-01843,VB-0614,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,45,1,45,10.4,468.0,60.09,528.09,PAID,2025-08-15,2025-08-17,
TXN-202508-022287,2025-08-01,AC-VB-0614,WL-01843,VB-0614,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,93.47,12.0,105.47,PAID,2025-08-15,2025-08-17,metered
TXN-202508-022334,2025-08-01,AC-VB-0615,WL-02699,VB-0615,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,50,1,50,10.4,520.0,66.77,586.77,PAID,2025-08-15,2025-08-15,
TXN-202508-022412,2025-08-01,AC-VB-0616,WL-01627,VB-0616,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,33,1,33,10.4,343.2,44.07,387.27,PAID,2025-08-15,2025-08-15,
TXN-202508-022494,2025-08-01,AC-VB-0617,WL-02887,VB-0617,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,49,1,49,10.4,509.6,65.43,575.03,PAID,2025-08-15,2025-08-19,
TXN-202508-022553,2025-08-01,AC-VB-0618,WL-02828,VB-0618,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,60,1,60,10.4,624.0,80.12,704.12,PAID,2025-08-15,2025-08-18,
TXN-202508-022554,2025-08-01,AC-VB-0618,WL-02828,VB-0618,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,98.64,12.67,111.31,PAID,2025-08-15,2025-08-18,metered
TXN-202508-022617,2025-08-01,AC-VB-0619,WL-01841,VB-0619,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,62,1,62,10.4,644.8,82.79,727.59,PAID,2025-08-15,2025-08-03,
TXN-202508-022618,2025-08-01,AC-VB-0619,WL-01841,VB-0619,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,43.09,5.53,48.62,PAID,2025-08-15,2025-08-03,metered
TXN-202508-022686,2025-08-01,AC-VB-0620,WL-01226,VB-0620,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,48,1,48,10.4,499.2,64.1,563.3,PAID,2025-08-15,2025-08-19,
TXN-202508-022687,2025-08-01,AC-VB-0620,WL-01226,VB-0620,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,85.87,11.03,96.9,PAID,2025-08-15,2025-08-19,metered
TXN-202508-022739,2025-08-01,AC-VB-0621,WL-01275,VB-0621,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,24,1,24,10.4,249.6,32.05,281.65,PAID,2025-08-15,2025-08-10,
TXN-202508-022740,2025-08-01,AC-VB-0621,WL-01275,VB-0621,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,83.35,10.7,94.05,PAID,2025-08-15,2025-08-10,metered
TXN-202508-022791,2025-08-01,AC-VB-0622,WL-01083,VB-0622,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,32,1,32,10.4,332.8,42.73,375.53,LATE,2025-08-15,,
TXN-202508-022792,2025-08-01,AC-VB-0622,WL-01083,VB-0622,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,100.5,12.9,113.4,OPEN,2025-08-15,,metered
TXN-202508-022831,2025-08-01,AC-VB-0623,WL-02748,VB-0623,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,43,1,43,10.4,447.2,57.42,504.62,PAID,2025-08-15,2025-08-25,
TXN-202508-022911,2025-08-01,AC-VB-0624,WL-03304,VB-0624,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,40,1,40,10.4,416.0,53.41,469.41,PAID,2025-08-15,2025-08-15,
TXN-202508-022912,2025-08-01,AC-VB-0624,WL-03304,VB-0624,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,36.61,4.7,41.31,PAID,2025-08-15,2025-08-15,metered
TXN-202508-022976,2025-08-01,AC-VB-0701,WL-02201,VB-0701,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,10.4,395.2,50.74,445.94,PAID,2025-08-15,2025-08-07,
TXN-202508-022977,2025-08-01,AC-VB-0701,WL-02201,VB-0701,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,21.42,2.75,24.17,PAID,2025-08-15,2025-08-07,metered
TXN-202508-023051,2025-08-01,AC-VB-0703,WL-01897,VB-0703,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,61,1,61,10.4,634.4,81.46,715.86,PAID,2025-08-15,2025-08-03,
TXN-202508-023129,2025-08-01,AC-VB-0704,WL-02737,VB-0704,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,10.4,457.6,58.76,516.36,PAID,2025-08-15,2025-08-19,
TXN-202508-023130,2025-08-01,AC-VB-0704,WL-02737,VB-0704,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,109.48,14.06,123.54,PAID,2025-08-15,2025-08-19,metered
TXN-202508-023188,2025-08-01,AC-VB-0705,WL-02998,VB-0705,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,46,1,46,10.4,478.4,61.43,539.83,LATE,2025-08-15,,
TXN-202508-023259,2025-08-01,AC-VB-0706,WL-02627,VB-0706,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,34,1,34,10.4,353.6,45.4,399.0,PAID,2025-08-15,2025-08-22,
TXN-202508-023307,2025-08-01,AC-VB-0707,WL-01144,VB-0707,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,28,1,28,10.4,291.2,37.39,328.59,PAID,2025-08-15,2025-08-20,
TXN-202508-023308,2025-08-01,AC-VB-0707,WL-01144,VB-0707,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,32.78,4.21,36.99,PAID,2025-08-15,2025-08-20,metered
TXN-202508-023377,2025-08-01,AC-VB-0708,WL-01549,VB-0708,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,36,1,36,10.4,374.4,48.07,422.47,PAID,2025-08-15,2025-08-19,
TXN-202508-023378,2025-08-01,AC-VB-0708,WL-01549,VB-0708,Vessbank,NON_COMM_MONTHLY,ELECTRICITY,,,,,81.43,10.46,91.89,PAID,2025-08-15,2025-08-19,metered
TXN-202508-023450,2025-08-01,AC-VB-0709,WL-03117,VB-0709,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,44,1,44,10.4,457.6,58.76,516.36,PAID,2025-08-15,2025-08-06,
TXN-202508-023501,2025-08-01,AC-VB-0710,WL-01146,VB-0710,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,37,1,37,10.4,384.8,49.41,434.21,PAID,2025-08-15,2025-08-19,
TXN-202508-023545,2025-08-01,AC-VB-0711,WL-03156,VB-0711,Vessbank,NON_COMM_MONTHLY,MONTHLY_MOORAGE,38,1,38,10.4,395.2,50.74,445.94,PAID,2025-08-15,2025-08-06,
