amendment_id,amendment_ts,applicant_id,field_code,field_label,old_value,new_value,workstation_id,source_document,requires_cert,counter_log_ref,notes
AMD-002014,2026-02-19,WL-02925,VESSEL_TYPE,Vessel Type,WOOD,CA,HB-COUNTER-2,driver's license,N,day log 2026-02-19,
AMD-002015,2026-02-19,WL-03033,HIN,Hull Identification Number,CHD37518D391,CHD88299Y583,HB-COUNTER-2,registration,N,day log 2026-02-19,
AMD-002016,2026-02-19,WL-01456,VESSEL_NAME,Vessel Name,SEAL MIST,FOUL SOUND,HB-COUNTER-2,driver's license,N,day log 2026-02-19,
AMD-002017,2026-02-20,WL-02175,LOA,Length Overall (LOA),54.2,56.1,HB-COUNTER-2,MC-2026-0113,Y,day log 2026-02-20,
AMD-002018,2026-02-21,WL-02123,BUILD_LOCATION,Build Location / Yard,FIBERGLASS,ALUMINUM,HB-COUNTER-2,bill of sale,N,day log 2026-02-21,
AMD-002019,2026-02-21,WL-02180,HIN,Hull Identification Number,CHD41614F280,CHD14771U471,HB-COUNTER-2,,N,day log 2026-02-21,
AMD-002020,2026-02-23,WL-03683,PROPULSION_TYPE,Propulsion Type,CRUISER,CA,HB-COUNTER-2,bill of sale,N,day log 2026-02-23,
AMD-002021,2026-02-24,WL-01090,ENGINE_HP,Engine Horsepower,250,85,HB-COUNTER-2,,N,day log 2026-02-24,
AMD-002022,2026-02-26,WL-01451,VESSEL_TYPE,Vessel Type,POWER_OUTBOARD,CA,HB-COUNTER-2,driver's license,N,day log 2026-02-26,
AMD-002023,2026-02-26,WL-01360,BEAM,Beam (Width),9.5,8.7,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-04-26,Y,day log 2026-02-26,
AMD-002024,2026-02-26,WL-02100,BUILD_LOCATION,Build Location / Yard,SPORTFISH,CA,HB-COUNTER-2,insurance decl page,N,day log 2026-02-26,
AMD-002025,2026-02-27,WL-03119,OFFICIAL_NUM,Official Number / Registration,282797,227164,HB-COUNTER-2,insurance decl page,N,day log 2026-02-27,
AMD-002026,2026-02-28,WL-01833,FLAG,Flag State,SPORTFISH,SAIL_MONO,HB-COUNTER-2,driver's license,N,day log 2026-02-28,
AMD-002027,2026-02-28,WL-02220,BEAM,Beam (Width),11.7,10.8,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-01-29,Y,day log 2026-02-28,
AMD-002028,2026-02-28,WL-01114,LOA,Length Overall (LOA),37.5,37.5,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-09-01,Y,day log 2026-02-28,
AMD-002029,2026-03-01,WL-02869,OWNER_NAME,Owner Name,POWER_INBOARD,SAIL_MONO,HB-COUNTER-2,registration,N,day log 2026-03-01,
AMD-002030,2026-03-01,WL-01461,VESSEL_NAME,Vessel Name,PETREL ROSE,SCOTER VEER,HB-COUNTER-2,insurance decl page,N,day log 2026-03-01,
AMD-002031,2026-03-02,WL-02488,OWNER_ADDRESS,Owner Address,"8368 Paul Locks, Astoria, OR","1117 Williams Views, Longview, WA",HB-COUNTER-2,owner declaration at counter,N,day log 2026-03-02,
AMD-002032,2026-03-03,WL-01569,YEAR_BUILT,Year Built,1977,1977,HB-COUNTER-2,owner declaration at counter,N,day log 2026-03-03,
AMD-002033,2026-03-06,WL-02380,OWNER_NAME,Owner Name,POWER_INBOARD,FIBERGLASS,HB-COUNTER-2,owner declaration at counter,N,day log 2026-03-06,
AMD-002034,2026-03-06,WL-01850,YEAR_BUILT,Year Built,2012,2012,HB-COUNTER-2,,N,day log 2026-03-06,
AMD-002035,2026-03-07,WL-01603,NET_TONNAGE,Net Tonnage (NT),4.3,6.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-02-03,Y,day log 2026-03-07,
AMD-002036,2026-03-07,WL-02674,ENGINE_HP,Engine Horsepower,150,375,HB-COUNTER-2,registration,N,day log 2026-03-07,
AMD-002037,2026-03-07,WL-03046,DRAFT,Draft (Depth),2.1,1.6,HB-COUNTER-2,MC-2026-0520,Y,day log 2026-03-07,
AMD-002038,2026-03-08,WL-01042,GROSS_TONNAGE,Gross Tonnage (GT),37.5,39.3,HB-COUNTER-2,MC-2026-0355,Y,day log 2026-03-08,
AMD-002039,2026-03-08,WL-02396,GROSS_TONNAGE,Gross Tonnage (GT),24.6,25.0,HB-COUNTER-2,MC-2026-0207,Y,day log 2026-03-08,
AMD-002040,2026-03-11,WL-02082,OWNER_ADDRESS,Owner Address,"5221 Erica Streets, Portland, OR","978 Schultz Mountains, Aberdeen, WA",HB-COUNTER-2,registration,N,day log 2026-03-11,
AMD-002041,2026-03-12,WL-02444,BEAM,Beam (Width),10.7,10.5,HB-COUNTER-2,MC-2026-0320,Y,day log 2026-03-12,
AMD-002042,2026-03-13,WL-03868,GROSS_TONNAGE,Gross Tonnage (GT),24.2,24.0,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-03-12,Y,day log 2026-03-13,
AMD-002043,2026-03-13,WL-02305,OWNER_ADDRESS,Owner Address,"5676 Decker Passage, Bellingham, WA","9641 Stephanie Field, Bellingham, WA",HB-COUNTER-2,driver's license,N,day log 2026-03-13,
AMD-002044,2026-03-13,WL-01721,NET_TONNAGE,Net Tonnage (NT),35.1,35.3,HB-COUNTER-2,MC-2026-0373,Y,day log 2026-03-13,
AMD-002045,2026-03-14,WL-03265,LOA,Length Overall (LOA),28.3,26.6,HB-COUNTER-2,MC-2026-0475,Y,day log 2026-03-14,
AMD-002046,2026-03-14,WL-01244,HIN,Hull Identification Number,CHD32081K964,CHD30182I728,HB-COUNTER-2,bill of sale,N,day log 2026-03-14,
AMD-002047,2026-03-14,WL-03410,NET_TONNAGE,Net Tonnage (NT),14.4,16.0,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-06-14,Y,day log 2026-03-14,
AMD-002048,2026-03-15,WL-01131,OWNER_NAME,Owner Name,POWER_OUTBOARD,WOOD,HB-COUNTER-2,bill of sale,N,day log 2026-03-15,
AMD-002049,2026-03-15,WL-01079,OFFICIAL_NUM,Official Number / Registration,142270,557681,HB-COUNTER-2,driver's license,N,day log 2026-03-15,
AMD-002050,2026-03-16,WL-02289,HIN,Hull Identification Number,CHD55640Z608,CHD96570K690,HB-COUNTER-2,insurance decl page,N,day log 2026-03-16,
AMD-002051,2026-03-16,WL-02449,DRAFT,Draft (Depth),6.0,6.3,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2026-02-07,Y,day log 2026-03-16,
AMD-002052,2026-03-16,WL-03065,OFFICIAL_NUM,Official Number / Registration,607201,520695,HB-COUNTER-2,registration,N,day log 2026-03-16,
AMD-002053,2026-03-18,WL-01537,FLAG,Flag State,ELECTRIC,FIBERGLASS,HB-COUNTER-2,,N,day log 2026-03-18,
AMD-002054,2026-03-20,WL-02920,BEAM,Beam (Width),8.5,8.9,HB-COUNTER-2,MC-2026-0318,Y,day log 2026-03-20,
AMD-002055,2026-03-20,WL-02463,OWNER_ADDRESS,Owner Address,"7801 Henry Lane, Astoria, OR","8395 Coffey Square, Longview, WA",HB-COUNTER-2,registration,N,day log 2026-03-20,
AMD-002056,2026-03-20,WL-02495,HULL_MATERIAL,Hull Material,HOUSEBOAT,POWER_INBOARD,HB-COUNTER-2,insurance decl page,N,day log 2026-03-20,
AMD-002057,2026-03-21,WL-02424,GROSS_TONNAGE,Gross Tonnage (GT),25.5,23.6,HB-COUNTER-2,MC-2026-0255,Y,day log 2026-03-21,
AMD-002058,2026-03-21,WL-03066,OFFICIAL_NUM,Official Number / Registration,727758,233859,HB-COUNTER-2,registration,N,day log 2026-03-21,
AMD-002059,2026-03-22,WL-01795,HULL_MATERIAL,Hull Material,SAIL_MULTI,HOUSEBOAT,HB-COUNTER-2,insurance decl page,N,day log 2026-03-22,
AMD-002060,2026-03-22,WL-01462,VESSEL_TYPE,Vessel Type,HOUSEBOAT,STEEL,HB-COUNTER-2,registration,N,day log 2026-03-22,
AMD-002061,2026-03-22,WL-02367,NET_TONNAGE,Net Tonnage (NT),34.9,36.3,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2024-01-11,Y,day log 2026-03-22,
AMD-002062,2026-03-24,WL-02302,BEAM,Beam (Width),12.3,11.6,HB-COUNTER-2,MC-2026-0569,Y,day log 2026-03-24,
AMD-002063,2026-03-26,WL-02173,VESSEL_TYPE,Vessel Type,US,SAIL_MULTI,HB-COUNTER-2,insurance decl page,N,day log 2026-03-26,
AMD-002064,2026-03-26,WL-03763,OWNER_NAME,Owner Name,STEEL,CRUISER,HB-COUNTER-2,owner declaration at counter,N,day log 2026-03-26,
AMD-002065,2026-03-27,WL-03439,DRAFT,Draft (Depth),5.6,5.3,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-01-17,Y,day log 2026-03-27,
AMD-002066,2026-03-27,WL-01159,VESSEL_NAME,Vessel Name,CORMORANT WIND,PINTAIL QUEEN,HB-COUNTER-2,driver's license,N,day log 2026-03-27,
AMD-002067,2026-03-27,WL-01982,OWNER_NAME,Owner Name,FIBERGLASS,POWER_OUTBOARD,HB-COUNTER-2,registration,N,day log 2026-03-27,
AMD-002068,2026-03-28,WL-03043,HULL_MATERIAL,Hull Material,US,CRUISER,HB-COUNTER-2,owner declaration at counter,N,day log 2026-03-28,
AMD-002069,2026-03-30,WL-01667,DRAFT,Draft (Depth),3.1,2.5,HB-COUNTER-2,MC-2026-0269,Y,day log 2026-03-30,
AMD-002070,2026-03-30,WL-03353,BEAM,Beam (Width),14.0,14.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-03-13,Y,day log 2026-03-30,
AMD-002071,2026-03-30,WL-03622,YEAR_BUILT,Year Built,1998,1998,HB-COUNTER-2,bill of sale,N,day log 2026-03-30,
AMD-002072,2026-03-31,WL-02162,OWNER_NAME,Owner Name,HOUSEBOAT,CRUISER,HB-COUNTER-2,driver's license,N,day log 2026-03-31,
AMD-002073,2026-04-01,WL-02192,HIN,Hull Identification Number,CHD29783W706,CHD90014A655,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-01,
AMD-002074,2026-04-01,WL-03540,ENGINE_MAKE,Engine Make / Model,FIBERGLASS,ELECTRIC,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-01,
AMD-002075,2026-04-02,WL-01166,OWNER_NAME,Owner Name,CRUISER,US,HB-COUNTER-2,bill of sale,N,day log 2026-04-02,
AMD-002076,2026-04-04,WL-03499,HIN,Hull Identification Number,CHD16325N257,CHD50023T590,HB-COUNTER-2,,N,day log 2026-04-04,
AMD-002077,2026-04-04,WL-01342,LOA,Length Overall (LOA),52.9,52.8,HB-COUNTER-2,MC-2026-0495,Y,day log 2026-04-04,
AMD-002078,2026-04-05,WL-03368,LOA,Length Overall (LOA),46.0,47.3,HB-COUNTER-2,MC-2026-0328,Y,day log 2026-04-05,
AMD-002079,2026-04-06,WL-03080,FLAG,Flag State,US,SAIL_MONO,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-06,
AMD-002080,2026-04-08,WL-03060,VESSEL_NAME,Vessel Name,HERON SOUND,PINTAIL ANN,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-08,
AMD-002081,2026-04-08,WL-02267,HIN,Hull Identification Number,CHD63944W809,CHD25470Z818,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-08,
AMD-002082,2026-04-09,WL-01789,VESSEL_NAME,Vessel Name,OTTER PASSAGE,COHO ANN,HB-COUNTER-2,registration,N,day log 2026-04-09,
AMD-002083,2026-04-09,WL-03031,DRAFT,Draft (Depth),2.2,1.9,HB-COUNTER-2,MC-2026-0116,Y,day log 2026-04-09,
AMD-002084,2026-04-11,WL-01364,PROPULSION_TYPE,Propulsion Type,CRUISER,HOUSEBOAT,HB-COUNTER-2,insurance decl page,N,day log 2026-04-11,
AMD-002085,2026-04-11,WL-02505,OWNER_NAME,Owner Name,POWER_INBOARD,CA,HB-COUNTER-2,insurance decl page,N,day log 2026-04-11,
AMD-002086,2026-04-11,WL-03759,YEAR_BUILT,Year Built,2001,2001,HB-COUNTER-2,,N,day log 2026-04-11,
AMD-002087,2026-04-12,WL-01809,ENGINE_HP,Engine Horsepower,375,330,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-12,
AMD-002088,2026-04-14,WL-02533,BUILD_LOCATION,Build Location / Yard,COMMERCIAL_FISH,TRAWLER,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-14,
AMD-002089,2026-04-14,WL-03158,VESSEL_NAME,Vessel Name,SANDERLING CREST,GRAY GLIDE,HB-COUNTER-2,,N,day log 2026-04-14,
AMD-002090,2026-04-15,WL-02699,OWNER_ADDRESS,Owner Address,"8653 Theodore Shoals, Newport, OR","7530 Kurt Dam, Seattle, WA",HB-COUNTER-2,registration,N,day log 2026-04-15,
AMD-002091,2026-04-15,WL-01144,VESSEL_TYPE,Vessel Type,CA,WOOD,HB-COUNTER-2,insurance decl page,N,day log 2026-04-15,
AMD-002092,2026-04-15,WL-03865,OFFICIAL_NUM,Official Number / Registration,892670,486608,HB-COUNTER-2,bill of sale,N,day log 2026-04-15,
AMD-002093,2026-04-15,WL-01779,FLAG,Flag State,US,POWER_STERNDRIVE,HB-COUNTER-2,,N,day log 2026-04-15,
AMD-002094,2026-04-15,WL-01686,NET_TONNAGE,Net Tonnage (NT),4.5,5.3,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-08-15,Y,day log 2026-04-15,
AMD-002095,2026-04-16,WL-02379,VESSEL_TYPE,Vessel Type,FIBERGLASS,POWER_OUTBOARD,HB-COUNTER-2,insurance decl page,N,day log 2026-04-16,
AMD-002096,2026-04-16,WL-01448,PROPULSION_TYPE,Propulsion Type,US,FIBERGLASS,HB-COUNTER-2,registration,N,day log 2026-04-16,
AMD-002097,2026-04-16,WL-02058,PROPULSION_TYPE,Propulsion Type,POWER_STERNDRIVE,ALUMINUM,HB-COUNTER-2,registration,N,day log 2026-04-16,
AMD-002098,2026-04-17,WL-01463,OWNER_ADDRESS,Owner Address,"6852 Jesse Mountains, Tacoma, WA","5821 Chang Island, Longview, WA",HB-COUNTER-2,insurance decl page,N,day log 2026-04-17,
AMD-002099,2026-04-17,WL-01831,DRAFT,Draft (Depth),2.6,2.3,HB-COUNTER-2,MC-2026-0350,Y,day log 2026-04-17,
AMD-002100,2026-04-17,WL-03022,PROPULSION_TYPE,Propulsion Type,FOAM_CORE,FIBERGLASS,HB-COUNTER-2,registration,N,day log 2026-04-17,
AMD-002101,2026-04-19,WL-03414,GROSS_TONNAGE,Gross Tonnage (GT),19.5,20.3,HB-COUNTER-2,MC-2026-0777,Y,day log 2026-04-19,
AMD-002102,2026-04-19,WL-03732,PROPULSION_TYPE,Propulsion Type,CRUISER,POWER_OUTBOARD,HB-COUNTER-2,bill of sale,N,day log 2026-04-19,
AMD-002103,2026-04-21,WL-01504,OWNER_NAME,Owner Name,POWER_OUTBOARD,SPORTFISH,HB-COUNTER-2,registration,N,day log 2026-04-21,
AMD-002104,2026-04-21,WL-01601,LOA,Length Overall (LOA),28.0,30.1,HB-COUNTER-2,,Y,day log 2026-04-21,
AMD-002105,2026-04-21,WL-03329,PROPULSION_TYPE,Propulsion Type,FIBERGLASS,SAIL_MULTI,HB-COUNTER-2,owner declaration at counter,N,day log 2026-04-21,
AMD-002106,2026-04-23,WL-03152,HULL_MATERIAL,Hull Material,POWER_INBOARD,SAIL_MULTI,HB-COUNTER-2,registration,N,day log 2026-04-23,
AMD-002107,2026-04-23,WL-03275,DRAFT,Draft (Depth),4.1,4.0,HB-COUNTER-2,MC-2026-0813,Y,day log 2026-04-23,
AMD-002108,2026-04-23,WL-02988,NET_TONNAGE,Net Tonnage (NT),37.9,38.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-07-25,Y,day log 2026-04-23,
AMD-002109,2026-04-24,WL-01160,FLAG,Flag State,FOAM_CORE,SAIL_MONO,HB-COUNTER-2,,N,day log 2026-04-24,
AMD-002110,2026-04-26,WL-02793,ENGINE_HP,Engine Horsepower,210,250,HB-COUNTER-2,bill of sale,N,day log 2026-04-26,
AMD-002111,2026-04-27,WL-01145,ENGINE_MAKE,Engine Make / Model,POWER_STERNDRIVE,SAIL_MULTI,HB-COUNTER-2,insurance decl page,N,day log 2026-04-27,
AMD-002112,2026-04-29,WL-02405,VESSEL_NAME,Vessel Name,BRANT SOUND,SEAL HARBOR,HB-COUNTER-2,bill of sale,N,day log 2026-04-29,
AMD-002113,2026-04-29,WL-02203,BEAM,Beam (Width),11.3,10.4,HB-COUNTER-2,MC-2026-0933,Y,day log 2026-04-29,
AMD-002114,2026-05-01,WL-03764,LOA,Length Overall (LOA),47.0,49.4,HB-COUNTER-2,MC-2026-0148,Y,day log 2026-05-01,
AMD-002115,2026-05-01,WL-03109,FLAG,Flag State,SAIL_MONO,FIBERGLASS,HB-COUNTER-2,bill of sale,N,day log 2026-05-01,
AMD-002116,2026-05-01,WL-02486,GROSS_TONNAGE,Gross Tonnage (GT),23.9,24.8,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2022-11-22,Y,day log 2026-05-01,
AMD-002117,2026-05-02,WL-02348,VESSEL_TYPE,Vessel Type,FIBERGLASS,CA,HB-COUNTER-2,registration,N,day log 2026-05-02,
AMD-002118,2026-05-02,WL-01823,ENGINE_HP,Engine Horsepower,110,330,HB-COUNTER-2,driver's license,N,day log 2026-05-02,
AMD-002119,2026-05-02,WL-02095,BUILD_LOCATION,Build Location / Yard,CRUISER,HOUSEBOAT,HB-COUNTER-2,insurance decl page,N,day log 2026-05-02,
AMD-002120,2026-05-02,WL-01613,BEAM,Beam (Width),14.1,15.0,HB-COUNTER-2,MC-2026-0706,Y,day log 2026-05-02,
AMD-002121,2026-05-02,WL-01237,BUILD_LOCATION,Build Location / Yard,CRUISER,FIBERGLASS,HB-COUNTER-2,bill of sale,N,day log 2026-05-02,
AMD-002122,2026-05-03,WL-03670,BEAM,Beam (Width),11.7,11.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-06-04,Y,day log 2026-05-03,
AMD-002123,2026-05-04,WL-01082,VESSEL_NAME,Vessel Name,OSPREY BAY,CORMORANT ROSE,HB-COUNTER-2,owner declaration at counter,N,day log 2026-05-04,
AMD-002124,2026-05-05,WL-01679,HULL_MATERIAL,Hull Material,COMMERCIAL_FISH,CRUISER,HB-COUNTER-2,insurance decl page,N,day log 2026-05-05,
AMD-002125,2026-05-05,WL-01438,LOA,Length Overall (LOA),23.9,21.8,HB-COUNTER-2,MC-2026-0247,Y,day log 2026-05-05,
AMD-002126,2026-05-06,WL-03256,HIN,Hull Identification Number,CHD88383J332,CHD21007O179,HB-COUNTER-2,driver's license,N,day log 2026-05-06,
AMD-002127,2026-05-06,WL-03328,VESSEL_TYPE,Vessel Type,FIBERGLASS,SPORTFISH,HB-COUNTER-2,owner declaration at counter,N,day log 2026-05-06,
AMD-002128,2026-05-06,WL-01942,VESSEL_TYPE,Vessel Type,CA,POWER_INBOARD,HB-COUNTER-2,,N,day log 2026-05-06,
AMD-002129,2026-05-07,WL-01267,DRAFT,Draft (Depth),3.8,4.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-03-26,Y,day log 2026-05-07,
AMD-002130,2026-05-08,WL-02676,OWNER_ADDRESS,Owner Address,"6020 Gutierrez Avenue, Bremerton, WA","653 Campbell Squares, Olympia, WA",HB-COUNTER-2,registration,N,day log 2026-05-08,
AMD-002131,2026-05-08,WL-03763,VESSEL_TYPE,Vessel Type,POWER_INBOARD,WOOD,HB-COUNTER-2,driver's license,N,day log 2026-05-08,
AMD-002132,2026-05-09,WL-02486,YEAR_BUILT,Year Built,1972,1972,HB-COUNTER-2,registration,N,day log 2026-05-09,
AMD-002133,2026-05-09,WL-02296,HULL_MATERIAL,Hull Material,POWER_STERNDRIVE,US,HB-COUNTER-2,bill of sale,N,day log 2026-05-09,
AMD-002134,2026-05-11,WL-03137,GROSS_TONNAGE,Gross Tonnage (GT),13.5,15.3,HB-COUNTER-2,MC-2026-0913,Y,day log 2026-05-11,
AMD-002135,2026-05-11,WL-02614,YEAR_BUILT,Year Built,1969,1969,HB-COUNTER-2,insurance decl page,N,day log 2026-05-11,
AMD-002136,2026-05-13,WL-03629,YEAR_BUILT,Year Built,2012,2012,HB-COUNTER-2,,N,day log 2026-05-13,
AMD-002137,2026-05-13,WL-01677,FLAG,Flag State,US,FIBERGLASS,HB-COUNTER-2,driver's license,N,day log 2026-05-13,
AMD-002138,2026-05-13,WL-02868,LOA,Length Overall (LOA),48.4,45.8,HB-COUNTER-2,MC-2026-0814,Y,day log 2026-05-13,
AMD-002139,2026-05-15,WL-03681,OFFICIAL_NUM,Official Number / Registration,547872,496761,HB-COUNTER-2,driver's license,N,day log 2026-05-15,
AMD-002140,2026-05-15,WL-02308,GROSS_TONNAGE,Gross Tonnage (GT),34.6,36.4,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2025-01-21,Y,day log 2026-05-15,
AMD-002141,2026-05-17,WL-03637,FLAG,Flag State,STEEL,STEEL,HB-COUNTER-2,,N,day log 2026-05-17,
AMD-002142,2026-05-17,WL-02647,ENGINE_MAKE,Engine Make / Model,US,CA,HB-COUNTER-2,driver's license,N,day log 2026-05-17,
AMD-002143,2026-05-17,WL-02332,LOA,Length Overall (LOA),53.1,55.6,HB-COUNTER-2,MC-2026-0881,Y,day log 2026-05-17,
AMD-002144,2026-05-21,WL-01692,FLAG,Flag State,POWER_INBOARD,SPORTFISH,HB-COUNTER-2,,N,day log 2026-05-21,
AMD-002145,2026-05-22,WL-02017,VESSEL_NAME,Vessel Name,COHO REACH,COHO WEATHER,HB-COUNTER-2,insurance decl page,N,day log 2026-05-22,
AMD-002146,2026-05-22,WL-02467,OWNER_ADDRESS,Owner Address,"7907 Ford Land, Seattle, WA","7512 Maria Harbors, Chaldale, WA",HB-COUNTER-2,,N,day log 2026-05-22,
AMD-002147,2026-05-23,WL-03790,OWNER_ADDRESS,Owner Address,"3812 Davis Park, Chaldale, WA","7505 Bailey Hills, Bremerton, WA",HB-COUNTER-2,driver's license,N,day log 2026-05-23,
AMD-002148,2026-05-24,WL-02874,LOA,Length Overall (LOA),22.7,24.3,HB-COUNTER-2,MC-2026-0532,Y,day log 2026-05-24,
AMD-002149,2026-05-24,WL-01984,ENGINE_HP,Engine Horsepower,150,210,HB-COUNTER-2,driver's license,N,day log 2026-05-24,
AMD-002150,2026-05-25,WL-02829,LOA,Length Overall (LOA),45.6,46.7,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-09-16,Y,day log 2026-05-25,
AMD-002151,2026-05-25,WL-02063,BUILD_LOCATION,Build Location / Yard,STEEL,POWER_INBOARD,HB-COUNTER-2,owner declaration at counter,N,day log 2026-05-25,
AMD-002152,2026-05-27,WL-03621,OWNER_ADDRESS,Owner Address,"3414 Swanson Key, Olympia, WA","9518 Sydney Glens, Tacoma, WA",HB-COUNTER-2,bill of sale,N,day log 2026-05-27,
AMD-002153,2026-05-27,WL-02580,NET_TONNAGE,Net Tonnage (NT),12.6,14.6,HB-COUNTER-2,MC-2026-0548,Y,day log 2026-05-27,
AMD-002154,2026-05-28,WL-02807,LOA,Length Overall (LOA),45.6,43.7,HB-COUNTER-2,MC-2026-0272,Y,day log 2026-05-28,
AMD-002155,2026-05-28,WL-01591,DRAFT,Draft (Depth),4.8,4.2,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2023-08-06,Y,day log 2026-05-28,
AMD-002156,2026-05-28,WL-03359,OWNER_ADDRESS,Owner Address,"5986 Matthew Junctions, Chaldale, WA","8580 James Circles, Longview, WA",HB-COUNTER-2,insurance decl page,N,day log 2026-05-28,
AMD-002157,2026-05-29,WL-01614,FLAG,Flag State,TRAWLER,FIBERGLASS,HB-COUNTER-2,insurance decl page,N,day log 2026-05-29,
AMD-002158,2026-05-30,WL-02494,VESSEL_TYPE,Vessel Type,WOOD,US,HB-COUNTER-2,owner declaration at counter,N,day log 2026-05-30,
AMD-002159,2026-06-01,WL-03367,NET_TONNAGE,Net Tonnage (NT),35.4,34.1,HB-COUNTER-2,Foldview Marine Services haul-out sheet 2024-02-16,Y,day log 2026-06-01,
AMD-002160,2026-06-01,WL-01979,NET_TONNAGE,Net Tonnage (NT),27.2,26.3,HB-COUNTER-2,MC-2026-0502,Y,day log 2026-06-01,
AMD-002161,2026-06-01,WL-02005,OWNER_NAME,Owner Name,SAIL_MULTI,CRUISER,HB-COUNTER-2,driver's license,N,day log 2026-06-01,
AMD-002162,2026-06-02,WL-02562,ENGINE_MAKE,Engine Make / Model,CRUISER,COMMERCIAL_FISH,HB-COUNTER-2,,N,day log 2026-06-02,
AMD-002163,2026-06-02,WL-01322,PROPULSION_TYPE,Propulsion Type,FOAM_CORE,CA,HB-COUNTER-2,bill of sale,N,day log 2026-06-02,
AMD-002164,2026-06-03,WL-01198,NET_TONNAGE,Net Tonnage (NT),7.5,6.0,HB-COUNTER-2,MC-2026-0416,Y,day log 2026-06-03,
AMD-002165,2026-06-03,WL-03690,PROPULSION_TYPE,Propulsion Type,FIBERGLASS,POWER_INBOARD,HB-COUNTER-2,,N,day log 2026-06-03,
AMD-002166,2026-06-04,WL-02535,BUILD_LOCATION,Build Location / Yard,CRUISER,SAIL_MONO,HB-COUNTER-2,owner declaration at counter,N,day log 2026-06-04,
AMD-002167,2026-06-05,WL-03713,GROSS_TONNAGE,Gross Tonnage (GT),12.4,14.4,HB-COUNTER-2,MC-2026-0615,Y,day log 2026-06-05,
AMD-002168,2026-06-05,WL-02118,VESSEL_NAME,Vessel Name,PETREL REACH,CORMORANT WIND,HB-COUNTER-2,registration,N,day log 2026-06-05,
AMD-002169,2026-06-07,WL-03472,LOA,Length Overall (LOA),48.2,46.8,HB-COUNTER-2,MC-2026-0413,Y,day log 2026-06-07,
AMD-002170,2026-06-08,WL-01166,BUILD_LOCATION,Build Location / Yard,TRAWLER,COMMERCIAL_FISH,HB-COUNTER-2,registration,N,day log 2026-06-08,
AMD-002171,2026-06-09,WL-03754,BEAM,Beam (Width),9.3,10.0,HB-COUNTER-2,MC-2026-0299,Y,day log 2026-06-09,
AMD-002172,2026-06-10,WL-03201,YEAR_BUILT,Year Built,2003,2003,HB-COUNTER-2,owner declaration at counter,N,day log 2026-06-10,
AMD-002173,2026-06-11,WL-02062,FLAG,Flag State,POWER_INBOARD,FIBERGLASS,HB-COUNTER-2,registration,N,day log 2026-06-11,
AMD-002174,2026-06-11,WL-03779,HIN,Hull Identification Number,CHD26958O373,CHD42747B330,HB-COUNTER-2,registration,N,day log 2026-06-11,
AMD-002175,2026-06-11,WL-02453,VESSEL_NAME,Vessel Name,FOUL REACH,GRAY HARBOR,HB-COUNTER-2,registration,N,day log 2026-06-11,
AMD-002176,2026-06-14,WL-02922,PROPULSION_TYPE,Propulsion Type,CA,POWER_OUTBOARD,HB-COUNTER-2,insurance decl page,N,day log 2026-06-14,
AMD-002177,2026-06-14,WL-02723,YEAR_BUILT,Year Built,1993,1993,HB-COUNTER-2,,N,day log 2026-06-14,
AMD-002178,2026-06-14,WL-01842,GROSS_TONNAGE,Gross Tonnage (GT),15.1,16.6,HB-COUNTER-2,MC-2026-0326,Y,day log 2026-06-14,
AMD-002179,2026-06-16,WL-01434,OWNER_ADDRESS,Owner Address,"1572 Stacy Point, Aberdeen, WA","2801 Kathryn Streets, Bellingham, WA",HB-COUNTER-2,driver's license,N,day log 2026-06-16,
AMD-002180,2026-06-18,WL-03658,HULL_MATERIAL,Hull Material,POWER_INBOARD,US,HB-COUNTER-2,bill of sale,N,day log 2026-06-18,
AMD-002181,2026-06-18,WL-01024,OWNER_NAME,Owner Name,FIBERGLASS,TRAWLER,HB-COUNTER-2,insurance decl page,N,day log 2026-06-18,
